STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       5705;20260206;    3;   6.2;   2.2;    3;   0.6;   6;    0.000;   0;   7.9;   6.0;  963.01;    1.3;   89.96;    2.2;    0.5;    0.2;eor
       5705;20260207;    3;   3.0;   0.7;    3;   0.0;   6;    0.000;   0;   8.0;   7.5;  973.13;    3.3;   96.71;    5.5;    1.5;    0.6;eor
       5705;20260208;    3;   5.5;   1.2;    3;   0.0;   0;    0.033;   0;   7.7;   7.4;  977.41;    3.5;   93.92;    5.6;    1.9;   -0.3;eor
       5705;20260209;    3;   6.1;   2.1;    3;   0.0;   0;    0.117;   0;   8.0;   6.7;  976.05;    3.5;   86.67;    5.8;    1.6;    1.8;eor
       5705;20260210;    3;   8.5;   3.0;    3;   1.9;   6;    1.550;   0;   7.7;   6.7;  966.77;    3.7;   83.25;    7.5;   -0.2;   -2.6;eor
       5705;20260211;    3;  15.5;   5.1;    3;  13.8;   6;    0.000;   0;   7.6;   9.8;  956.05;    7.7;   92.83;   10.0;    4.7;    4.3;eor
       5705;20260212;    3;  16.8;   5.8;    3;   6.5;   6;    0.717;   0;   7.3;   9.1;  951.85;    7.3;   89.08;   11.0;    5.4;    4.7;eor
       5705;20260213;    3;  13.5;   4.5;    3;   1.7;   6;    0.433;   0;   7.8;   8.5;  961.39;    6.7;   86.71;    8.5;    4.1;    2.0;eor
       5705;20260214;    3;   9.7;   3.2;    3;   0.0;   8;    0.000;   0;   7.8;   6.3;  973.02;    2.6;   84.96;    4.6;    0.4;    0.3;eor
       5705;20260215;    3;  13.3;   3.7;    3;   5.5;   8;    4.467;   0;   7.0;   4.3;  981.36;    0.4;   69.13;    3.0;   -1.3;   -1.9;eor
       5705;20260216;    3;  12.5;   4.6;    3;   4.2;   8;    0.983;   5;   7.3;   6.8;  965.58;    3.1;   89.63;    7.8;   -1.1;   -0.7;eor
       5705;20260217;    3;  14.7;   5.3;    3;   1.2;   8;    0.283;   0;   7.3;   6.6;  974.78;    3.0;   86.75;    5.4;    0.8;    0.3;eor
       5705;20260218;    3;  11.1;   4.1;    3;   2.6;   8;    2.017;   0;   7.8;   5.1;  979.92;    2.3;   70.75;    4.7;    0.7;   -0.8;eor
       5705;20260219;    3;  11.5;   5.1;    3;  11.1;   8;    0.000;   1;   7.4;   5.7;  973.99;    0.3;   91.63;    1.6;   -0.7;   -0.6;eor
       5705;20260220;    3;   8.8;   2.6;    3;   1.7;   6;    6.633;   7;   5.2;   5.1;  988.76;    0.4;   79.21;    3.2;   -3.8;   -4.2;eor
       5705;20260221;    3;  15.0;   5.2;    3;   1.7;   6;    0.800;   0;   7.7;   8.9;  989.39;    6.7;   90.71;    9.4;    3.1;    1.8;eor
       5705;20260222;    3;  16.0;   7.1;    3;   5.9;   6;    0.017;   0;   7.8;  11.0;  987.79;    9.8;   90.67;   11.8;    8.6;    7.7;eor
       5705;20260223;    3;  17.8;   6.7;    3;   9.6;   6;    1.417;   0;   7.7;   9.4;  984.63;    9.9;   77.46;   12.5;    8.0;    7.5;eor
       5705;20260224;    3;  10.9;   2.5;    3;   0.0;   6;    1.050;   0;   7.6;   9.7;  988.15;    9.0;   84.79;   12.4;    7.1;    5.4;eor
       5705;20260225;    3;   6.5;   2.2;    3;   0.0;   0;    0.000;   0;   7.4;   9.7;  991.74;    6.8;   97.21;    8.7;    5.3;    3.0;eor
       5705;20260226;    3;-999;-999;    3;   0.0;   0;    3.900;   0;  -999;  -999;    -999;    7.8;-999;   14.4;    4.0;    3.7;eor
       5705;20260227;    3;-999;-999;    3;   0.0;   0;    6.283;   0;  -999;  -999;    -999;    8.9;-999;   18.3;    2.0;    1.7;eor
       5705;20260228;    3;  14.0;   3.6;    3;   0.0;   0;    7.267;   0;   5.8;   8.5;  989.05;    9.4;   74.33;   15.2;    2.8;    1.6;eor
       5705;20260301;    3;   8.6;   2.5;    3;   0.0;   0;    7.683;   0;   3.9;   7.2;  993.37;    7.6;   70.58;   13.7;    2.9;    0.7;eor
       5705;20260302;    1;   8.7;-999;    1;   0.0;   0;   10.300;   0;  -999;  -999;    -999;    7.3;-999;   14.5;    0.3;   -2.1;eor
       5705;20260303;    1;   4.1;-999;    1;   0.0;   0;   10.200;   0;  -999;  -999;    -999;    7.0;-999;   14.3;    0.5;   -2.0;eor
       5705;20260304;    1;-999;-999;    1;   0.0;   0;    9.900;   0;  -999;  -999;    -999;    7.7;-999;   15.0;    1.3;   -1.1;eor
       5705;20260305;    1;   9.0;-999;    1;   0.0;   0;   10.600;   0;  -999;  -999;    -999;    8.2;-999;   15.6;    1.0;   -1.5;eor
       5705;20260306;    1;   6.3;   1.6;    1;   0.0;   0;    9.867;   0;   3.0;   7.4;  990.32;    8.7;   66.79;   15.8;    2.4;   -0.9;eor
       5705;20260307;    1;   5.1;   1.4;    1;   0.0;   0;    9.767;   0;   5.8;   7.3;  992.30;    9.2;   65.88;   17.4;    2.1;    0.1;eor
       5705;20260308;    1;   5.1;   1.5;    1;   0.0;   0;    8.750;   0;   6.3;   7.9;  992.31;    8.6;   71.75;   16.3;    2.3;    0.3;eor
       5705;20260309;    1;   5.1;   1.3;    1;   0.0;   0;    9.833;   0;   1.3;   8.0;  989.23;    8.9;   72.71;   17.2;    1.7;   -0.6;eor
       5705;20260310;    1;  11.8;   1.7;    1;   0.6;   6;    8.933;   0;   3.2;   8.6;  986.81;   10.3;   71.17;   18.7;    1.9;    0.8;eor
       5705;20260311;    1;  13.0;   4.3;    1;   6.1;   6;    3.200;   0;   7.3;  10.3;  985.46;   10.2;   82.67;   14.1;    7.3;    5.6;eor
       5705;20260312;    1;  11.0;   2.9;    1;   0.0;   0;    8.617;   0;   3.9;   8.1;  989.81;    8.1;   75.42;   12.8;    3.3;    1.2;eor
       5705;20260313;    1;  13.5;   4.4;    1;   0.2;   6;    7.800;   0;   6.9;   7.5;  979.18;    8.6;   68.50;   14.7;    1.7;   -0.1;eor
       5705;20260314;    1;  10.3;   4.2;    1;   0.3;   6;    0.000;   0;   7.5;   7.6;  970.63;    7.2;   74.46;   11.1;    4.2;    3.1;eor
       5705;20260315;    1;   4.7;   1.6;    1;   0.4;   6;    0.183;   0;   7.5;   6.9;  982.29;    5.0;   79.75;    7.6;    2.2;    0.0;eor
       5705;20260316;    1;  15.8;   4.4;    1;   7.5;   6;    3.083;   0;   6.0;   6.9;  985.10;    4.2;   83.71;    8.3;    1.6;   -0.4;eor
       5705;20260317;    1;   6.5;   2.3;    1;   0.0;   0;    0.217;   0;   7.6;   7.7;  990.76;    5.8;   83.54;    9.8;    1.7;    0.1;eor
       5705;20260318;    1;  11.2;   4.6;    1;   0.0;   0;   11.333;   0;   0.0;   6.6;  993.16;    7.6;   64.63;   13.9;    1.0;   -2.7;eor
       5705;20260319;    1;   8.9;   3.1;    1;   0.0;   0;   11.183;   0;   2.2;   6.4;  991.83;    9.1;   57.33;   15.4;    3.5;    0.1;eor
       5705;20260320;    1;   7.6;   2.0;    1;   0.0;   6;    7.300;   0;   3.7;   6.7;  987.48;    8.5;   61.96;   14.9;    1.4;   -1.7;eor
       5705;20260321;    1;  14.1;   3.4;    1;   0.3;   6;    3.650;   0;   6.3;   7.3;  983.96;    8.1;   69.54;   13.6;    4.5;    2.4;eor
       5705;20260322;    1;  14.6;   4.9;    1;   0.0;   0;    8.800;   0;   2.8;   6.5;  982.67;    8.8;   60.54;   15.1;    2.6;    0.4;eor
       5705;20260323;    1;   8.2;   1.7;    1;   0.0;   0;    9.967;   0;   2.0;   5.7;  986.10;    8.9;   53.13;   15.9;    2.2;   -1.4;eor
       5705;20260324;    1;  12.0;   3.3;    1;   0.0;   0;    4.600;   0;   7.1;   6.0;  987.29;    8.9;   55.83;   15.6;    0.8;   -1.1;eor
       5705;20260325;    1;  20.8;   5.5;    1;   6.7;   6;    1.067;   0;   6.5;   7.4;  973.52;    7.0;   74.83;   11.1;    3.1;    1.1;eor
       5705;20260326;    1;  12.5;   3.1;    1;   0.1;   6;    4.117;   0;   5.0;   5.9;  981.08;    3.9;   74.04;    8.6;    0.1;   -2.2;eor
       5705;20260327;    1;   7.0;   1.9;    1;   0.0;   0;    7.267;   0;   1.1;   4.5;  989.94;    2.5;   63.79;    8.7;   -1.8;   -4.5;eor
       5705;20260328;    1;  12.3;   3.0;    1;   3.0;   6;    2.000;   0;   6.6;   5.5;  988.32;    1.8;   78.67;    7.0;   -3.1;   -4.9;eor
       5705;20260329;    1;  10.7;   2.9;    1;   1.4;   6;    7.950;   0;   5.6;   6.1;  993.73;    5.0;   71.04;   10.0;    1.3;   -0.2;eor
       5705;20260330;    1;  19.6;   5.4;    1;   3.1;   6;    5.550;   0;   6.3;   6.7;  985.19;    5.3;   75.58;   10.4;    2.8;    1.1;eor
       5705;20260331;    1;   7.4;   2.1;    1;   0.2;   6;    1.283;   0;   7.0;   6.3;  992.66;    5.3;   71.63;   10.0;    2.3;    1.1;eor
       5705;20260401;    1;   7.6;   2.4;    1;   0.0;   6;    3.567;   0;   5.2;   6.4;  991.82;    6.1;   68.75;   10.7;    1.4;   -1.5;eor
       5705;20260402;    1;   7.2;   1.9;    1;   0.0;   0;   12.217;   0;   0.3;   5.4;  985.25;    6.8;   59.00;   14.7;   -1.6;   -4.1;eor
       5705;20260403;    1;  13.6;   4.1;    1;   0.0;   6;    1.850;   0;   7.7;   7.3;  985.50;    9.3;   63.29;   13.4;    4.4;    2.9;eor
       5705;20260404;    1;  13.8;   5.3;    1;   0.0;   6;    0.167;   0;   7.7;  10.5;  988.30;   11.9;   75.42;   14.8;    8.4;    6.5;eor
       5705;20260405;    1;  19.1;   5.9;    1;   0.0;   6;    6.667;   0;   6.1;   9.5;  986.96;   12.9;   67.17;   20.8;    6.0;    4.3;eor
       5705;20260406;    1;   8.1;   2.2;    1;   0.0;   0;   11.583;   0;   5.7;   6.3;  994.70;   10.6;   50.58;   15.8;    5.8;    1.7;eor
       5705;20260407;    1;   7.4;   2.4;    1;   0.0;   0;   12.683;   0;   0.4;   5.9;  993.67;   10.5;   49.71;   17.9;    2.7;    0.2;eor
       5705;20260408;    1;   7.8;   2.2;    1;   0.0;   0;   12.733;   0;   3.2;   4.9;  993.73;   10.7;   41.08;   17.8;    2.9;   -0.7;eor
       5705;20260409;    1;   5.8;   1.8;    1;   1.4;   6;    9.417;   0;   7.5;   5.7;  988.36;   11.1;   44.29;   17.9;    3.9;    1.0;eor
       5705;20260410;    1;   7.2;   1.9;    1;   0.0;   6;    2.000;   0;   7.8;   7.5;  985.04;   10.0;   62.17;   14.2;    6.4;    3.8;eor
       5705;20260411;    1;  11.0;   4.1;    1;   0.4;   6;   11.850;   0;   6.0;   8.0;  982.54;   12.3;   57.63;   18.4;    5.3;    3.7;eor
       5705;20260412;    1;   9.8;   2.0;    1;   6.1;   6;    0.000;   0;   7.7;  10.0;  983.38;    8.7;   88.58;   12.2;    7.0;    7.3;eor
       5705;20260413;    1;   6.6;   2.3;    1;   5.7;   6;    0.067;   0;   8.0;   9.9;  979.53;    9.9;   81.50;   13.1;    6.8;    6.3;eor
       5705;20260414;    1;   6.7;   2.2;    1;   0.4;   6;    2.200;   0;   6.5;   9.5;  987.25;    9.8;   79.29;   13.5;    7.5;    4.9;eor
       5705;20260415;    1;   7.0;   2.3;    1;   0.0;   0;    7.817;   0;   5.0;  10.0;  990.34;   11.5;   74.25;   16.9;    5.1;    2.9;eor
       5705;20260416;    1;   7.8;   2.2;    1;   0.0;   0;    4.050;   0;   7.0;  10.9;  989.89;   14.5;   68.04;   20.4;    9.2;    7.8;eor
       5705;20260417;    1;   5.4;   1.4;    1;   0.0;   0;   10.467;   0;   4.1;  10.3;  989.65;   15.0;   64.00;   22.2;    7.5;    5.1;eor
       5705;20260418;    1;   6.8;   1.5;    1;   0.0;   6;    6.367;   0;   6.5;  10.9;  987.62;   15.6;   64.75;   22.7;    8.6;    6.7;eor
       5705;20260419;    1;  12.4;   2.6;    1;   2.7;   6;    4.733;   0;   5.6;   9.9;  986.14;   11.0;   76.08;   14.9;    6.3;    3.4;eor
       5705;20260420;    1;   9.1;   2.4;    1;   0.0;   6;    7.717;   0;   4.5;   7.1;  986.71;    8.7;   65.29;   14.2;    4.1;    1.6;eor
       5705;20260421;    1;  11.8;   3.7;    1;   0.0;   0;    2.417;   0;   5.6;   7.0;  989.10;    9.0;   62.88;   14.4;    4.7;    1.4;eor
       5705;20260422;    1;  10.9;   2.7;    1;   0.0;   0;   13.167;   0;   0.0;   5.8;  992.94;   10.0;   50.21;   16.7;    2.2;   -0.7;eor
       5705;20260423;    1;   7.6;   2.1;    1;   0.0;   0;   13.267;   0;   1.4;   5.4;  993.43;   12.1;   44.50;   21.3;    2.0;   -1.3;eor
       5705;20260424;    1;   8.8;   2.3;    1;   0.0;   0;   13.367;   0;   4.1;   6.3;  988.57;   13.4;   43.96;   21.4;    4.9;    1.6;eor
       5705;20260425;    1;   8.2;   2.3;    1;   0.0;   0;   13.333;   0;   2.6;   6.4;  986.19;   13.7;   46.00;   21.5;    3.9;    1.5;eor
       5705;20260426;    1;   6.5;   2.0;    1;   0.0;   0;   12.233;   0;   3.6;   6.2;  990.80;   11.4;   47.50;   17.3;    4.8;    1.4;eor
       5705;20260427;    1;   5.8;   1.7;    1;   0.0;   0;   12.617;   0;   6.2;   6.0;  989.77;   12.0;   46.83;   19.3;    3.1;    0.5;eor
       5705;20260428;    1;  13.5;   4.3;    1;   0.0;   0;   13.133;   0;   3.9;   6.6;  987.74;   14.5;   41.42;   21.5;    8.6;    7.6;eor
       5705;20260429;    1;  12.9;   5.1;    1;   0.0;   0;   13.583;   0;   0.0;   4.6;  992.06;   12.0;   33.88;   18.5;    6.0;    4.4;eor
       5705;20260430;    1;  14.0;   6.4;    1;   0.0;   0;   13.700;   0;   0.8;   4.0;  996.25;   11.1;   31.92;   17.9;    3.6;    1.9;eor
       5705;20260501;    1;  11.8;   3.4;    1;   0.0;   0;   13.700;   0;   0.1;   6.6;  994.71;   14.6;   41.33;   22.6;    3.6;    1.1;eor
       5705;20260502;    1;   7.0;   1.5;    1;   0.0;   0;   13.767;   0;   4.4;   8.4;  988.78;   16.7;   48.96;   25.6;    5.9;    3.0;eor
       5705;20260503;    1;  13.3;   2.2;    1;   0.2;   6;    9.100;   0;   7.8;   9.5;  982.78;   17.8;   50.04;   25.4;    8.9;    6.9;eor
       5705;20260504;    1;   7.2;   2.3;    1;   0.0;   6;    7.450;   0;   7.5;  11.1;  981.87;   17.6;   56.54;   22.7;   10.6;    8.1;eor
       5705;20260505;    1;  17.1;   1.9;    1;   8.8;   6;    2.817;   0;   7.5;  13.3;  976.81;   16.0;   75.63;   23.1;   12.5;   11.5;eor
       5705;20260506;    1;   9.9;   4.0;    1;   4.7;   6;    6.717;   0;   6.6;  12.6;  974.89;   14.5;   77.96;   20.9;   11.0;   10.0;eor
       5705;20260507;    1;   9.8;   3.1;    1;   0.6;   6;    0.000;   0;   7.4;  11.1;  981.84;   10.3;   88.08;   12.3;    7.6;    5.4;eor
       5705;20260508;    1;   6.4;   1.9;    1;   0.0;   0;    6.533;   0;   4.3;   9.8;  986.07;   11.4;   75.17;   18.3;    6.2;    4.7;eor
       5705;20260509;    1;   6.8;   2.1;    1;   0.0;   0;   10.867;   0;   3.0;  10.8;  985.72;   14.2;   68.50;   21.6;    6.6;    5.4;eor
       5705;20260510;    1;  15.1;   2.5;    1;   1.1;   6;   11.350;   0;   6.4;  11.8;  978.67;   17.1;   63.08;   24.2;    9.9;    8.6;eor
       5705;20260511;    1;  17.8;   4.9;    1;   2.5;   6;    3.367;   0;   7.5;  11.6;  971.92;   12.0;   81.75;   19.3;    6.1;    4.9;eor
       5705;20260512;    1;  15.8;   5.6;    1;   0.0;   6;    3.233;   0;   6.0;   6.6;  979.94;    7.2;   65.29;   11.7;    3.1;    1.8;eor
       5705;20260513;    1;  14.0;   5.3;    1;   4.4;   6;    1.550;   0;   7.6;   8.4;  973.70;    8.8;   74.04;   14.3;    5.8;    5.5;eor
